"ulasan","label"
"Kalo w ga butuh ma akses kereta ini males bgt dah make app ini, minggu2 ini loading trs, eror trs mana org tuh buru2, ini bner2 bkin emosi, pas nyampe stasiun disuruh ke loket, dari loket disuruh ke petugas dpn bner nyebelin bgt sampe ketinggalan jadwal kereta dong mana lg buru2, kalo org gbs beli diloket ya benerin dong tu app, jgn ngerugiin waktu orang.","Negatif"
"Cepat,senyap,simpel......joooooooozzz berangkat..","Positif"
"Hah ini apa malah jadi gabisa dibuka samsek daritadi buka cuma muncul logone tok ga berfungsi samsek","Negatif"
"Sejak diupdate malah makin mudah Aplikasinya ga lemot lagi. mudah sekali ketika cek tiket dan ketika menyelesaikan step by step setelah isi data penumpang. Update terbaru ini sangat membantu saya puas","Positif"
"Aplikasi sangat tidak rekomendasi. Harusnya kan pake palikasi supaya praktis ini malahan menjadi buangÂ² waktu dan gak bisa dipake. BenerÂ² gak efisien waktu. Tolong dong IT KAI diperbaiki.","Negatif"
"Aplikasi terupdate otomatis.. Tampilannya skrg tambah ribet dan bikin bingung.. Lebih simpel tampilan yg lama.. Seharusnya klo memang ada update lebih mempermudah..ini malah sebaliknya..","Negatif"
"Saat ini apk nya malah jadi kurang membantu Detail kendala. Loadingnya lama sekali, saat mau cek jadwal commuter line susah sekali mencari nama stasiun . Memakan banyak waktu loading namun hasil pencarian malah tidak keluar.","Negatif"
"Diupdate jdi makin lancar, tak kasih bintang 5 deh buat aplikasi ini","Positif"
"Tujuannya apa, nampilin promo, tp tidak, tersedia, lebih bagus dan mudah versi sebelum nya.","Negatif"
"Malah semakin bagus dan lancar banget aplikasi nya di versi terbaru ini...","Positif"
"Updateny bagus,tpi susah skrng dftr kaipayny, udah gitu byar pake kai juga susah","Negatif"
"Semakin memberikan kemudahan customer update an yg baru ini. Bintang 5 buat update an terbarunya kai udah ga lemot lagi jadi jos mantp is the best lancar jaya. Lebih suka aplikasi terbaru ini karena mudah dimengerti oleh customer/pengguna","Positif"
"Diperbarui makin bagus, lancar trus fiturnya juga banyak dan lengkap jadi pesen tiket kereta bisa seklain pesen hotel beli kuota internet juga","Positif"
"Saya senang dengan pembaruan aplikasi ini. Karena di aplikasi KAI accesa saat ini saya bisa melakukan update no hp. Karena di aplikasi sebelumnya tidak bisa dan sering gagal. Di tambah fiturÂ² terbaru nya yg sangat membantu pengguna nya. Buat performanya juga makin canggih dan makin cepet","Positif"
"Aplikasinya kebanyakan fiture jembot, kebanyakan kreatif aplikasinya sampe gabisa di pakai","Negatif"
"Hallo, menurut saya penggunaan aplikasi kai acces terbaru ini kurang memuaskan karna system yang kurang responsif membuat saya melakukan double payment melalui kai-pay dengan tiket yang sama, padahal niat awal hanya ingin merefresh saja. Tolong dibenahi supaya tidak ada consumen yang mengalami hal kurang menyenangkan seperti saya, terima kasih.","Negatif"
"Sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket k.a jadi sangat mudah bgt lacar jg","Positif"
"aplikasi ini bagus, cm kurangnya ketika ingin mencari hotel, belum bisa memilih semua bintang hotel.","Konflik"
"aplikasi g guna, klo g bisa meng operasikan aplikasi mending offline aj, malah di tiadakan offline","Negatif"
"Sangat bermanfaat mudah sekali untuk memesan tiket kereta dibanding pake apk tiket online yang lain","Positif"
"Mau masuk lancar bgt, proses ke pembayaran juga lancar, sampai- sampai waktu pembayaran hanya butuh waktu yang cepet ga lama. Ini aplikasi super lancar dari segala2nya","Positif"
"Oke kok aplikasinya, semoga semakin ditingkatkan.","Positif"
"Tolong atuh perbaiki kualitas nya kan banyak yang pake aplikasi ini seharusnya lebih ditingkatkan lagi. Jangan tiba tiba keluar sendiri akun nya trs susah login lagi nya loading nya lama banget ampun","Negatif"
"Ui ux elit, backend sulit","Negatif"
"Cari tiket nya jadi sedikit menyusahkan, harus drop down dulu, kurang jelas tiket mana yg available, lebih jelas tampilan di versi sblm nya.. dan jadi tidak bisa sorting tiket yg available menurut harga,dsb.. Yg tersorting hanya judul besar tiket.. saran nya mungkin dikembalikan saja tampilan tiket nya seperti versi sebelumnya, menurut saya itu sudah sangat jelas","Negatif"
"Aplikasi terupdate otomatis.. Tampilannya skrg tambah ribet dan bikin bingung.. Lebih simpel tampilan yg lama.. Seharusnya klo memang ada update lebih mempermudah..ini malah sebaliknya..","Negatif"
"Jd males pkenya setelah update ga bisa msuk loading terus jd ribet mu msen tiket geðŸ‘Ž","Negatif"
"Pembayaran ga ribet pake kaipay makin mempermudah user kai buat pesen tikt sih ini fiturbarunya satset parah lagi","Netral"
"Pake aplikasi dulu setiap mau pesan tiket sering gagal tapi diaplikasi sekarang selalu berhasil dna lebih cepet juga tidak lemot","Netral"
"Sejak diperbarui makin garibet.. Pesen tiket jadi sat set.. ga lemot.. lbih mudah beli tiket di aplikasi skrng.. Hhh.. lebih baik daripada seblumnya.. Thx","Positif"
"Good Jobs","Netral"
"Sangat bermanfaat mudah sekali untuk memesan tiket kereta dibanding pake apk tiket online yang lain","Positif"
"Sebelumnya saya sudah beli tiket pake aplikasi lama, trus saya cek.. di aplikasi tiket saya ilang tuh.. pertanggungjawabannya gimana?","Negatif"
"Banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses, lebih running sama versi yang lama nya, Merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa, sudah coba telpon dan tanya ke 021121 service center juga ga ada solusi, sudah saya coba manual unistall kemudian download install lagi.. sama saja gabisa.. harus jadi perhatian dong ini","Negatif"
"Aplikasi Ini KerenðŸ¤© Jadi Lebih Mudah Deh Pesan Tiket Untuk Bepergian , Semangat Sahabat KAIðŸ¤©","Positif"
"Lebih baik jangan di-update dulu, memang dari segi UI bagus, cuma masih banyak eror","Negatif"
"Aplikasinya mempermudah dan bagus","Positif"
"Saat ini apk nya malah jadi kurang membantu Detail kendala. Loadingnya lama sekali, saat mau cek jadwal commuter line susah sekali mencari nama stasiun . Memakan banyak waktu loading namun hasil pencarian malah tidak keluar.","Negatif"
"Lemooooooooooooottttttt bangettttttttt,,setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade. Setiap mau buka harus masukin otp nya entah lewat email/sms,,padahal sebelum nya pernah kasih otp,,","Negatif"
"Tampilan jauh lebih baik dengan fitur unggulan terbarunya yang menarik, thanks kai aplikasinya bagus dan lancar tdk ada trouble","Positif"
"Sebelumnya saya sudah beli tiket pake aplikasi lama, trus saya cek.. di aplikasi tiket saya ilang tuh.. pertanggungjawabannya gimana?","Negatif"
"update nya bagus, tapi lebih bagus lagi kalau ada tema warna gelap...","Positif"
"semakin canggih ni apk, sekarng kalo mau pesen tiket gausah nulis nama satu1,,, soalnya nama yang sudah pernah masuk keseimpen, jadi tinggal nambahin","Positif"
"Update otomatis, biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia","Negatif"
"Sebelumnya saya sudah beli tiket pake aplikasi lama, trus saya cek.. di aplikasi tiket saya ilang tuh.. pertanggungjawabannya gimana?","Negatif"
"Updateny bagus,tpi susah skrng dftr kaipayny, udah gitu byar pake kai juga susah","Negatif"
"fiturnya lebih ribet & membingungkan . lebih simpel aplikasi sebelumnya . ,ðŸ™","Negatif"
"Cari tiket nya jadi sedikit menyusahkan, harus drop down dulu, kurang jelas tiket mana yg available, lebih jelas tampilan di versi sblm nya.. dan jadi tidak bisa sorting tiket yg available menurut harga,dsb.. Yg tersorting hanya judul besar tiket.. saran nya mungkin dikembalikan saja tampilan tiket nya seperti versi sebelumnya, menurut saya itu sudah sangat jelas","Negatif"
"Membantu sekali, manteb pokoknya","Positif"
"Bagus.... benr2 bagus baik performa & tampilan","Positif"
"Jd males pkenya setelah update ga bisa msuk loading terus jd ribet mu msen tiket geðŸ‘Ž","Negatif"
"Ternyata tidak sepenuhnya memudahkan proses boarding, tetap diminta KTP untuk pengecekan. Apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek KTP? Aplikasi tidak berguna...ðŸ¥±ðŸ¥± Tambahan tampilan juga bikin ribet kalo mau pilih kereta, beda dengan aplikasi sebelumnya, jadi menyesal upgrade ke Access kaiðŸ¥±ðŸ¥±","Negatif"
"Fitur reduksi harga dihilangkan, aplikasi juga sangat lemot! Ciri khas bumn bgt!","Negatif"
"Tolong ini aplikasi nya banyak banget gangguannya. Please fix","Negatif"
"Setelah update jadi mudah buat login, ga butuh waktu yang lama untuk login. Keren nih app terupdatenya","Positif"
"Ini downgrade bukan upgrade. Bad","Negatif"
"Updetan versi terbaru bner2 makin bagus deh dah gaLemot banget, sanagat memudhakan daripada versi lama","Positif"
"Dapat pesan tiket sambil rebahanðŸ˜‚ , mudah pilih kursi sesuai seleraðŸ˜€","Positif"
"INI BAGAIMANA APLIKASI BARUNYA KOK ERROR? SAYA MAU PESAN TIKET JADI GABISA, GARA2 TIAP MAU BAYAR SELALU TIME OUT PADAHAL BARU SAJA DI KLIK TIBA2 SUDAH TIME OUT, SAMPAI SAYA LOGOUT DAN UNINSTALL ULANG TETEP GABISA, MAU HAPUS AKUN SAJA SEKALIAN JUGA GABISA, ALASANNYA KARENA ADA TIKET PERJALANAN YANG BLM SELESAI PDHL TIDAK ADA SAMA SEKALI WONG MAU BELI TIKET BARU AJA GABISA KOK.. GIMANA DONG INI SOLUSINYA? JADI SUSAH MAU BELI TIKET HARUS NYURUH ADEK SAYA PAKAI AKUNNYA","Negatif"
"Di Update Bukan Nya Makin Bagus , malah Makin Buriq","Negatif"
"Sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket k.a jadi sangat mudah bgt lacar jg","Positif"
"Saat verifikasi kaipay loh kenapa tibaÂ² kode otp nya muncul dari kaspro.id. apa kerja sama ? Lebih suka aplikasi yang lama. Yang baru ini lemot","Konflik"
"Sangat membantu sekali","Positif"
"fiturnya lebih ribet & membingungkan . lebih simpel aplikasi sebelumnya . ,ðŸ™","Negatif"
"Ternyata tidak sepenuhnya memudahkan proses boarding, tetap diminta KTP untuk pengecekan. Apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek KTP? Aplikasi tidak berguna...ðŸ¥±ðŸ¥± Tambahan tampilan juga bikin ribet kalo mau pilih kereta, beda dengan aplikasi sebelumnya, jadi menyesal upgrade ke Access kaiðŸ¥±ðŸ¥±","Negatif"
"Setelah update gak ada masalah, login aman, cek fitur lain aman, aplikasi nya lebih smooth. Padahal hpku kentang lho ðŸ¤£","Positif"
"Sejak diupdate malah makin mudah Aplikasinya ga lemot lagi. mudah sekali ketika cek tiket dan ketika menyelesaikan step by step setelah isi data penumpang. Update terbaru ini sangat membantu saya puas","Positif"
"jadi makin ribet. bagi orang2 tua ini menyusahkan ya ui ux ny,, kalo dulu lebih sederhana,","Negatif"
"Di update bukannya makin bagus malah makin buruk. Tidak se simpel praktis dulu. Banyak iklan.","Negatif"
"Tujuannya apa, nampilin promo, tp tidak, tersedia, lebih bagus dan mudah versi sebelum nya.","Negatif"
"Aplikasi lebih ringan , dan mudah untuk digunakan ,juga penambahan fiturnya lengkap","Positif"
"Di update bukannya makin bagus malah makin buruk. Tidak se simpel praktis dulu. Banyak iklan.","Negatif"
"Ada pembaruan bukannya tambah oke malah buruk","Negatif"
"Aplikasinya mempermudah dan bagus","Positif"
"Update terbaru, tampilan terbaru,bukanya memperbaiki,malah mempersulit, tiket udah habis ngapain masih pada nongol.. lbh suka tampilan yg lama ,simpel dan tidak beribet","Negatif"
"Minta update mulu semenjak tampilan baru,i makin susah diakses dan jauh lebih ribet fiturnya","Negatif"
"Update terbaru, tampilan terbaru,bukanya memperbaiki,malah mempersulit, tiket udah habis ngapain masih pada nongol.. lbh suka tampilan yg lama ,simpel dan tidak beribet","Negatif"
"Bagus, setelah update aplikasi nya jadi lebih stabil dan tampilan nya yang efisien","Negatif"
"Aplikasi terupdate otomatis.. Tampilannya skrg tambah ribet dan bikin bingung.. Lebih simpel tampilan yg lama.. Seharusnya klo memang ada update lebih mempermudah..ini malah sebaliknya..","Negatif"
"Masih mudah dan gampang di pahami aplikasi yg terbaru,,","Positif"
"Tampilannya bagus, tapi saat mau masuk ke aplikasi lamanya mbuat emosi banget","Negatif"
"Terlalu bnyak menu semakin lemot aplikasinya....","Negatif"
"Terpercaya","Positif"
"Jadi lemot banget mau masuk menu home","Negatif"
"Lebih mudah memakai aplikasi ini untuk pergi jauh dan tidak perlu repot2 ngntri lbh cepat jg","Positif"
"Di perbaharui malah susah di buka.nyusahin....","Negatif"
"Semakin susah gak bs di pesan gak bisa di klik.. masih bagus yg versi lamaðŸ˜­","Negatif"
"Lemooooooooooooottttttt bangettttttttt,,setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade. Setiap mau buka harus masukin otp nya entah lewat email/sms,,padahal sebelum nya pernah kasih otp,,","Negatif"
"Aplikasinya mempermudah dan bagus","Positif"
"Kecewa banget dengan kereta suka macet jadi menghambat perjalanan","Negatif"
"Lemooooooooooooottttttt bangettttttttt,,setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade. Setiap mau buka harus masukin otp nya entah lewat email/sms,,padahal sebelum nya pernah kasih otp,,","Negatif"
"Sebelumnya saya sudah beli tiket pake aplikasi lama, trus saya cek.. di aplikasi tiket saya ilang tuh.. pertanggungjawabannya gimana?","Negatif"
"Kalau ga punya sertifikat vaksin bisa naik kerat apa jarak jauh ga ya","Konflik"
"Setelah upgrade terbaru, sangat memuaskan program ny berubah dan menjadi lebihh memuaskan. Lebih mudah aplikasi yg terbaru daripada yg sblum nya.","Positif"
"Semenjak update jadi tidak berat tapi tampilan ui nya saya ga nyaman","Positif"
"Update terbaru, tampilan terbaru,bukanya memperbaiki,malah mempersulit, tiket udah habis ngapain masih pada nongol.. lbh suka tampilan yg lama ,simpel dan tidak beribet","Negatif"
"Update nya bagus, bagus bgt, apalagi tampulannya jadi lebih baru ","Positif"
"Update terbaru, tampilan terbaru,bukanya memperbaiki,malah mempersulit, tiket udah habis ngapain masih pada nongol.. lbh suka tampilan yg lama ,simpel dan tidak beribet","Negatif"
"Aplikasi update terbaru bagus, tp Saran q baikny harga2 tiket yg sdh habis terjual, d taruh paling bawah seperti aplikasi sebelumnya supaya gx bingung. Klu skrang d kirain msh ada tiketny, ternyata zonk.","Positif"
"Kerenn","Positif"
"Bikin aplikasi kok sampai g bisa di akses/eror. Sampai hampir g bisa dapat tiket di aplikasi gara"" eror. Akhirnya ya manual di stasiun.","Negatif"
"Setelah update yang terbaru tampilan oke, kualitasnya juga bagus banget. Load pas buka appnya juga ga lama, pas mau ke pembayaran juga lancar banget, pembayarannya dapat dilakukan dengan mudah. Ini nih aplikasi yang kita butuhkan cepet, simple, dan mudah.","Positif"
"Jadi ribet pengoperasiannya","Negatif"
"Sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket k.a jadi sangat mudah bgt lacar jg","Positif"
"Aplikasi setelah update justru gak jelas, semakin ribet!!","Negatif"
"Lemooooooooooooottttttt bangettttttttt,,setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade. Setiap mau buka harus masukin otp nya entah lewat email/sms,,padahal sebelum nya pernah kasih otp,,","Negatif"
"Bagus nih, tampilan enak diliat, tapi di gua gak lemot kok tampilannya, enteng juga apk nya ga berat","Positif"
"Aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget","Positif"
"Update otomatis, biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia","Negatif"
"Apk sering error aneh udah update malah rasanya kayak downgrade sering tidak bisa pembayaran melalui qris sering gagal udak top up dana, link aja, ovo, tetep tidak bisa aneh banget qris nya sering gagal sampe uang habis cuma buat top up apk"" tersebut tatapi tidak berguna. Sama apk nya lemot banget badahal sinyal kenceng hp juga spek lumayan. Aneh banget dah apk nya","Negatif"
"Mantap min, sudah bisa beli tiket commuter lewat kai acces makin mempermudah pengguna yeay, terimakasih ðŸ™ðŸ‘","Positif"
"waktu pemesanan habis terus, pembayaran terganggu, aplikasi lemot, gak bisa ganti kursi penumpang. niat bikin aplikasi apa gak sih ? . email yang saya kirim segera di cek, disitu ada video kendalanya. jangan merespon seperti bot. PESAN TIKET KA LOKAL EROR. TOLONG PERBAIKI","Negatif"
"Tampilan memang bagus setelah di update tetapi kulitas aplikasi lebih baik versi sebelumnya","Negatif"
"Lemooooooooooooottttttt bangettttttttt,,setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade. Setiap mau buka harus masukin otp nya entah lewat email/sms,,padahal sebelum nya pernah kasih otp,,","Negatif"
"Request dong kai acces bikin reschedule perjalanan gitu, biar gak mubazir tiket saya kalo gak jadi bepergian. Thanks","Konflik"
"Di update bukannya makin bagus malah makin buruk. Tidak se simpel praktis dulu. Banyak iklan.","Negatif"
"Upgrade Yang baru bagus dan lancar di pembayaran pake qris nya juga lancar","Positif"
"Berat bnget aplikasinya. ðŸ˜… sering keluar sendiri , jadwal krl gak lengkap setelah update. Buka aplikasi sampai 1 menit . Device lama samsung galaxy a50. Ini game berat?","Konflik"
"Aplikasi terupdate otomatis.. Tampilannya skrg tambah ribet dan bikin bingung.. Lebih simpel tampilan yg lama.. Seharusnya klo memang ada update lebih mempermudah..ini malah sebaliknya..","Negatif"
"KAI PANCEN OKE...","Positif"
"Saya senang dengan pembaruan aplikasi ini. Karena di aplikasi KAI accesa saat ini saya bisa melakukan update no hp. Karena di aplikasi sebelumnya tidak bisa dan sering gagal. Di tambah fiturÂ² terbaru nya yg sangat membantu pengguna nya. Buat performanya juga makin canggih dan makin cepet","Positif"
"Tampilan memang bagus setelah di update tetapi kulitas aplikasi lebih baik versi sebelumnya","Negatif"
"Dalam proses pemesanan tiket lebih mudah dan tdk memakan waktu memakan wkatu lama lebih baik daripada versi yang dulu","Positif"
"Setelah upgrade terbaru, sangat memuaskan program ny berubah dan menjadi lebihh memuaskan. Lebih mudah aplikasi yg terbaru daripada yg sblum nya.","Positif"
"Parah enak versi dulu. dulu gabingung mau liat tiket yang udah dipesan dimana, sekarang kebanyakan printilan2 yang ga guna banget sumpahhhh","Negatif"
"Updetan versi terbaru bner2 makin bagus deh dah gaLemot banget, sanagat memudhakan daripada versi lama","Positif"
"Aplikasinya tidak familiar, mending yang lama","Negatif"
"Sejak diupdate malah makin mudah Aplikasinya ga lemot lagi. mudah sekali ketika cek tiket dan ketika menyelesaikan step by step setelah isi data penumpang. Update terbaru ini sangat membantu saya puas","Positif"
"Sepertinya ada yang keliru dalam pengaturan batas waktu pembayaran, Ketika akan melakukan pembayaran menggunakan KAI pay maupun QRIS LinkAja batas waktu pembayaran yang tertera 00:-51:00 sehingga memunculkan notifikasi error 'kadaluwarsa, waktu pemesanan anda telah habis' langsung setelah kami klik 'bayar' Mohon segera diperbaiki","Netral"
"Update otomatis, biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia","Negatif"
"Otomatis terupdate, versi baru memudahkan, lebih lancar. Mau pesan tiket jadi mudah kearena saya PP kerja naik commuter","Positif"
"Banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses, lebih running sama versi yang lama nya, Merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa, sudah coba telpon dan tanya ke 021121 service center juga ga ada solusi, sudah saya coba manual unistall kemudian download install lagi.. sama saja gabisa.. harus jadi perhatian dong ini","Negatif"
"Update baru bukan tambah baik malah tambah lemot...mending pakai yg sebelumnya sudah bagus kenapa kok diganti lagi...malah jd semarwut...jadi aplikasi unfaedah malahan.. Saran saya kembalikan seperti aplikasi sebelumnya saja mudah nyaman dan bagus","Negatif"
"Sudah update jadi makin bagus malah jadi semakin memudahkan, saat pembayaran menggunakan e wallet jadi mudah sekali, Lebih bagus dripada kai access versi lama..","Positif"
"Aplikasi update terbaru bagus, tp Saran q baikny harga2 tiket yg sdh habis terjual, d taruh paling bawah seperti aplikasi sebelumnya supaya gx bingung. Klu skrang d kirain msh ada tiketny, ternyata zonk.","Positif"
"Update nya bagus, bagus bgt, apalagi tampulannya jadi lebih baru ","Positif"
"Selaraskan antara kebijakan dan keandalan aplikasinya. Jangan buat peraturan untuk calon penumpang kereta lokal harus pesan tiket lewat aplikasi tapi aplikasinya tak bisa di andalkan. Kecepatan pelayanan melalui aplikasi juga menjadi daya tarik calon penumpang. Jangan sampai membuat penumpang menjadi kurang nyaman dengan performa aplikasi yang buruk.","Negatif"
"Masih bagus yang lama. Setelah di-update malah bobrok","Negatif"
"Update aplikasi kok malah jd bikin susah, tampilannya bikin pusing tambah repot lg scan barcode qris ga bs di download terus.. masa harus pake 2 hp.. kecewaaa ðŸ˜“ðŸ˜“","Negatif"
"Parah enak versi dulu. dulu gabingung mau liat tiket yang udah dipesan dimana, sekarang kebanyakan printilan2 yang ga guna banget sumpahhhh","Negatif"
"Setelah update gak ada masalah, login aman, cek fitur lain aman, aplikasi nya lebih smooth. Padahal hpku kentang lho ðŸ¤£","Positif"
"Update terbaru, tampilan terbaru,bukanya memperbaiki,malah mempersulit, tiket udah habis ngapain masih pada nongol.. lbh suka tampilan yg lama ,simpel dan tidak beribet","Negatif"
"Aplikasinya kebanyakan fiture jembot, kebanyakan kreatif aplikasinya sampe gabisa di pakai","Negatif"
"Good","Positif"
"Upgrade Yang baru bagus dan lancar di pembayaran pake qris nya juga lancar","Positif"
"Aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget","Positif"
"Tampilan jauh lebih baik dengan fitur unggulan terbarunya yang menarik, thanks kai aplikasinya bagus dan lancar tdk ada trouble","Positif"
"Bikin aplikasi kok sampai g bisa di akses/eror. Sampai hampir g bisa dapat tiket di aplikasi gara"" eror. Akhirnya ya manual di stasiun.","Negatif"
"Selaraskan antara kebijakan dan keandalan aplikasinya. Jangan buat peraturan untuk calon penumpang kereta lokal harus pesan tiket lewat aplikasi tapi aplikasinya tak bisa di andalkan. Kecepatan pelayanan melalui aplikasi juga menjadi daya tarik calon penumpang. Jangan sampai membuat penumpang menjadi kurang nyaman dengan performa aplikasi yang buruk.","Negatif"
"Sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket k.a jadi sangat mudah bgt lacar jg","Positif"
"Sudah sesuai harapan.","Positif"
"Ternyata tidak sepenuhnya memudahkan proses boarding, tetap diminta KTP untuk pengecekan. Apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek KTP? Aplikasi tidak berguna...ðŸ¥±ðŸ¥± Tambahan tampilan juga bikin ribet kalo mau pilih kereta, beda dengan aplikasi sebelumnya, jadi menyesal upgrade ke Access kaiðŸ¥±ðŸ¥±","Negatif"
"alhamdulillah jd lebih mudah... lancar, dulu susah banget kl mau hapus email (akun) krn sdh tdk aktif, skrg kl mau ganti nomer caranya udh gampang bgt. sukaaa","Positif"
"Aplikasinya sangat mudah di gunakan tambah bagus dan tidak lemot","Positif"
"Updateny bagus,tpi susah skrng dftr kaipayny, udah gitu byar pake kai juga susah","Negatif"
"Apk nya ngebantu bangettt apalagi kalo misalkan lagi butuh cepettt tiket kereta, ditambah lagi bisa order makanan via apk juga","Positif"
"Sebelumnya saya sudah beli tiket pake aplikasi lama, trus saya cek.. di aplikasi tiket saya ilang tuh.. pertanggungjawabannya gimana?","Negatif"
"Semakin memberikan kemudahan customer update an yg baru ini. Bintang 5 buat update an terbarunya kai udah ga lemot lagi jadi jos mantp is the best lancar jaya. Lebih suka aplikasi terbaru ini karena mudah dimengerti oleh customer/pengguna","Positif"
"Pliss KAI segera perbaiki apknya secepatmyaaaaa! , setelah updet bnr bnr apk tidak membantu! Apalagi beli tiket lokal hrus pake apk gk bisa ots. Pas mau beli malah lemooootttt banget, sangat percuma penampilan bagus tapi gak fungsional. Tolong banget segera perbaiki, tadi pagi saya telat naik kereta dan gk jadi naik gra gra lemot apknya!! Lemotnya di semua mau pas log innya. Milih tiketnya, pembayaran dll. Dikasih waktu 5 mnit buat bayar tapi waktunya abis sama loading, udh ganti provider ttp.","Negatif"
"Di update bukannya makin bagus malah makin buruk. Tidak se simpel praktis dulu. Banyak iklan.","Negatif"
"The bestâ™¥ðŸ™","Positif"
"Minta update mulu semenjak tampilan baru,i makin susah diakses dan jauh lebih ribet fiturnya","Negatif"
"Bagus.... benr2 bagus baik performa & tampilan","Positif"
"update nya bagus, tapi lebih bagus lagi kalau ada tema warna gelap...","Positif"
"Aplikasinya mempermudah dan bagus","Positif"
"Update otomatis, biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia","Negatif"
