ulasan,label
Udah gk lemot lagi mau mesen tiket lokal tiket antarkota semua pake online tapi apk nya lancar parah gk lemot. jadi makin memudahkan juga setelah diperbarui huhuhhu suka....,Positif
"Versi baru memang lebih menarik dengan tanpilan dan fitur baru, saya pesen tiket goshow langsung dapet ga ada lagi tuh macet lemot semua lancar2 aja. kalo saya suka dg pembayaran qrisnya lebih  simepl",Positif
"Buat skrang yg semua serba online kai access verisi terbaru memudhkan usernya buat pesen tiket bayarnya jg secara online, approve buat kai",Positif
Tampilan baru. Bukan lebih mempermudah tapi lebih mempersulit. Kasian kalo orang awam untuk melakukan pemesanan lewat apk kai access.,Negatif
"Mudah buat cari dan pesen tiket, kemarin udah transaksi Qris sukses tiket buat besok PP sangat memudahkan ga perlu bingung2 lagi....",Positif
"Diupgrade malah tambah lancar,dari proses login sampe pambayran tiket",Positif
perbaikin apknya bagus sekali pesan ka lokal dah makin mudah dripada yang dulu,Positif
"POIN PENTING REVIEW KAI ACCESS > ACCESS BY KAI 1. Dari semua yg paling mencolok adalah fitur pemesanan opsi RAILFOOD dan LAYANAN LAINNYA seharusnya tidak perlu masuk, biarkan itu dipesan sendiri. Karena menurut saya jadi tidak efisien saat masa hari raya yang trafic pemesanan tiket padat, apalagi jika dikejar waktu. 2. Kemudian pemilihan kursi, tampilan denah kursi terlalu besar sehingga harus scroll lama dan tidak ramah penggunaan, begitu kiga dengan opsi gerbong yang ada dibawah seperti itu.",Negatif
"semakin canggih ni apk, sekarng kalo mau pesen tiket gausah nulis nama satu1,,, soalnya nama yang sudah pernah masuk keseimpen, jadi tinggal nambahin",Positif
Udahh Lancar banget buat beli dan cari tiket malah tambah enak dipandaang ux terbaru nya,Positif
"Alamdulillah setelah update akses menjadi lebih lancar, tidak seperti pada aplikasi sebelumnya lemot. Saat memilih kursi timeout tdk perlu nunggu waktu lama & membuang waktu",Positif
Saya mau lihat jadwal kereta sekaligus pesan tiket udah lbih mudah.padahal sblmnya lemottt parah pdhal waktu itu lgi urgent..,Positif
"Saat ini apk nya malah jadi lbh membantu. Loadingnya ga lama samsek, saat mau cek jadwal commuter line mudah sekali mencari nama stasiun . Tdk memakan banyak waktu loading untk menemukN hasil pencarian",Positif
Setelah update kenapa jadi susah buat cek tiket ??? Loading terus. Harus pakai waifi dulu baru bisa dibuka .. Tolong dong diperbaiki !!,Negatif
"Saat pesan loading nya lama banget, pas dibatalkan dan pesan lagi malah kursi tidak tersedia",Negatif
Tolong dong jangan di ganti susah dan bingung jadi nya mau pesen,Negatif
Setelah berubah aplikasinya untuk cek tiket saja membutuhkan proses loading lama,Negatif
Lemot banget buat beli dan cari tiket malah tambah gaenak ux nya hadehhh,Negatif
"Lemot bgtttt si abis upgrade tp kualitas malah downgrade, bolak balik pemesanan tinggal bayar aja lemotnya MaasyaaAllah. Mau apasi",Negatif
Semakin susah gak bs di pesan gak bisa di klik.. masih bagus yg versi lamağŸ˜­,Negatif
"Fitur reduksi harga dihilangkan, aplikasi juga sangat lemot! Ciri khas bumn bgt!",Negatif
"Izin menyampaikan kendala saat saya melakukan pendaftaran member, tepat nya setelah mendapatkan kode saya menekan tombol lanjutkan tapi malah gak bisa, saya pikir masalah sinyal tapi tetap gak bisa alhasil saya susah buat beli tiket dikarenakan harua daftar member terlebih dahulu",Negatif
"Kalau tiket abis ga usah di tampilin lagi listnya, jadi bingung nge tap satu persatu karena yang habis tetap ada di list",Negatif
Ganti baru malah ngak bisa tuk pesan KA antar kota.tpi kalau KA lokasi bisa...,Negatif
Error' daftar pesanan kosong upgrade gagal terus numbid ready harga promo gak bisa di pesan diupgrade begitu terus,Negatif
"Aplikasi diperbarui tapi malah mempersulit,dulu bisa bayar pakai ewallet sekarang gagal terus, mending dikembalikan kesebelumya malah lancar",Konflik
Dalam proses pemesanan tiket lebih ribet dan memakan waktu yang lebih lama daripada versi yang dulu,Negatif
Jd males pkenya setelah update ga bisa msuk loading terus jd ribet mu msen tiket geğŸ‘,Negatif
"Di samsung J3 pro tidak bisa d slide untuk lihat jadwal dan pesan tempat duduk kereta yang akan di pesan. Tolong di bantu untuk bisa di akses dengan HP layar d bawah 6""",Netral
Buruk sangat buruk .. Reload sangat lama . Bahkan 15 menit pun .. Tiba2 no respon donk. 2x ketinggalan kereta gara2 reloadnya lama ... Bener bener mau ngatain kenapa sih d ubah ubah .. Kl prosesnya lama. Tolong perbaikin reloadnya,Negatif
"Baik saat pemesanan, login itu jadi lemot banget setelah di update, udah sekitar 1 jam tapi masih gagal untuk memesan karna loading padahal sinyal jelas bagus. fitur dulu lebih mudah untuk diakses walaupun yang saat ini tampilannya lebih fresh.",Positif
yg baru ini gak bisa milih tempat duduk kah?lemot bgt juga. lebih suka yg lama,Konflik
"Gara gara ada promo kemerdekaan cara mendapatkan tiket jadi susah,saat di search keterangannya semua tiket habis tapi kenapa pakai aplikasi selain KAI seperti olshop masih banyak stok nya Tolong untuk kejelasan slot kursinya diakuratkan lagi",Negatif
"Update malah jadi banyak sampahh, harusnya kereta api yang sudah soldout gak usah MUNCUL LAGI,, HARGANYA JUGA GAK PASTI PASTI, KENAPA GA HARGA PAS AJA YANG MUNCUL,, BENER-BENER BIKIN KESEL",Negatif
"diperbarui bukannya update malah makin down, nyesel bgt w perbarui buka apk ditunggu berjam jam ga jalan bahkan seharian pun tetep ga jalan ğŸ˜­",Negatif
"Makin ga efisien, lebih baik apk sebelum nya",Konflik
Aplikasi kai akses barusan tadi update pas udah beres update pas login/memasuki email loading terus waktu yang lama beda dengan versi sebelumnya tidak ada bug atau lemot padahal jaringan kami tidak mungkin gk bagus ... Secepatnya di perbaiki karena besok ada keberangkatan lokal ke bdg timur,Negatif
"mines sekali aplikasi sekarang mau upgrade aja susa,,, sebelum update bisa pesen tiket udah update ga bisa pesen harus join member basic,, giliran mau join ga bisa",Negatif
"Setelah update aplikasi jadi lemot sekali, sering tiba-tiba log out sendiri, susah saat mau membeli tiket dan menyulitkan saat boarding",Negatif
Sortiran msh bagus di aplikasi sblmnya. Bs sort kelas kursi,Konflik
Jelek...benar2 jelek..saya sampai ga bisa kerja tetap waktu karena sulitnya pesan tiket dari aplikasi ini...mending balikin ke yang sebelumnya..ga ribet..yang ini loadingnya bikin darah tinggi...,Negatif
"Aduh repot banget sih, tiket saya hilang karena gak bisa masuk ke akun lama",Negatif
"Bikin aturan seenaknya ya. Bikin update tapi masih banyak bug, jadi saya gabisa pulang pakai kereta! Harusnya kalo aplikasi ada update gini ada aturan sementara untuk bisa beli tiket di konter untuk berapa minggu sampai aplikasi stabil. Coba liat sekarang. Karena cuma ada satu perusahaan yang punya kereta jadi seenaknya aja bikin aturan. Tau ga sih efeknya? ADA YANG GA BISA PERGI/PULANG PAKE KERETA KARENA MASALAH APLIKASI. Ngerti ga itu tuh vital? Mending cari alternatif transportasi lain skrng",Negatif
"Tampilan Pencarian kereta, tiket yang sudah habis kenapa tetap muncul malah jadi PHP buat calon penumpang.",Negatif
setelah di update ke versi lama saya jadi harus pesen tiket kalau di tempat yg ada wifi nya soalnya pake provider gak pernah bisa ngbug mulu.. malah kadang minta temen pesenin tiket karna dia masih versi lama belum di update.. jadi sering pake tiket yg di screenshoot gara2 perkara aplikasi ngbug.. padahal saya tiap hari naik kereta buat kerja mesti beli online udah gak bisa offline.. tolong perbaiki lagi sudah banyak yg komplain harusnya cepat dibenahi.. terimakasih..,Positif
Lemot..!! Mau mesen tiket lokal aja lama loading nya! mesen harus online tapi apk nya lemot parah. udah sulit jadi makin dipersulit,Negatif
semejak update pesen tiket kreta loadingnya lama banget. parahhhh.. jadi ketinggalan kreta gara gara mau pesen tiket tapi loadingnya gila lama banget. kecewaaaa.,Negatif
"Brengsek, man sekarang jadi susah login dan pesan tiket ribet saya mau pulang woy!! mana ini admin..",Negatif
"Pliss KAI segera perbaiki apknya secepatmyaaaaa! , setelah updet bnr bnr apk tidak membantu! Apalagi beli tiket lokal hrus pake apk gk bisa ots. Pas mau beli malah lemooootttt banget, sangat percuma penampilan bagus tapi gak fungsional. Tolong banget segera perbaiki, tadi pagi saya telat naik kereta dan gk jadi naik gra gra lemot apknya!! Lemotnya di semua mau pas log innya. Milih tiketnya, pembayaran dll. Dikasih waktu 5 mnit buat bayar tapi waktunya abis sama loading, udh ganti provider ttp.",Negatif
"1. Ribet. Jadwal yg habis tidak lgsg off, tp harus dibuka dulu baru muncul jam keberangkatan buat dilihat masih ada atau nggak. Gak efisien nyari jam yg masih ada bangkunya. 2. Lemot. LEMOOOOOT BANGET, selesai iai data diri mau pilih kursi loadingnya lama banget.",Negatif
Sudah transaksi Qris sukses tiket buat besok PP tapi ngk ada di aplikasi bordingnya. Membingungkan aplikasinya,Negatif
Makin di upgrade. Malah lemot Ga bisa pilih kursi terus setiap buka aplikasi suruh login terus,Negatif
"Aplikasinya jadi ngaco begini, mau cari nama kota & stasiunnya jd susah",Negatif
"Mau masuk lemot, proses ke pembayaran juga lemot, sampai- sampai waktu pembayaran habis. Perbaiki lah ini aplikasi parah super lemot dari segala2nya",Negatif
Diupdate kok malah ga bisa beli tiket ya... muter terus... tolong kedepannya jagan UI nya aja yg diperbaiki... mending versi yg lama.. versi yg baru jelek banget performanya..,Negatif
"Pesan kereta lokal susah, waktusesi habis terus",Netral
"Setelag update aplikasi menjadi sangat lemot di semua fiturnya, terutama di fitur Tiket Saya! Tiket yang sudah dibeli lama sekali bufferingnya menyebabkan kelamaan menunggu dipenukaran tiket/cetak boarding. Dan fitur Kereta untuk membeli tiker antar kotapun demikian begitu lemot bufferingnya. Mungkin seharusnya dicoba terlebih dahulu di internal KAI jangan langsung main update tetapi aplikasi belum bisa maksimal.",Positif
"INI BAGAIMANA APLIKASI BARUNYA KOK ERROR? SAYA MAU PESAN TIKET JADI GABISA, GARA2 TIAP MAU BAYAR SELALU TIME OUT PADAHAL BARU SAJA DI KLIK TIBA2 SUDAH TIME OUT, SAMPAI SAYA LOGOUT DAN UNINSTALL ULANG TETEP GABISA, MAU HAPUS AKUN SAJA SEKALIAN JUGA GABISA, ALASANNYA KARENA ADA TIKET PERJALANAN YANG BLM SELESAI PDHL TIDAK ADA SAMA SEKALI WONG MAU BELI TIKET BARU AJA GABISA KOK.. GIMANA DONG INI SOLUSINYA? JADI SUSAH MAU BELI TIKET HARUS NYURUH ADEK SAYA PAKAI AKUNNYA",Negatif
"Mohon maaf setelah update akses menjadi lebih lambat, tidak seperti pada aplikasi sebelumnya. Saat memilih kursi timeout menunggu lama sekali. Menghabiskan banyak waktu",Negatif
"Bikin aplikasi kok sampai g bisa di akses/eror. Sampai hampir g bisa dapat tiket di aplikasi gara"" eror. Akhirnya ya manual di stasiun.",Negatif
"menu pilih pemberangkatan bisa, giliran cara kursi tak bisa versi tetbaru susah, mendingan versi lama lebih gampang",Konflik
Sejak diperbarui makin ribet.. Pesen tiket gabisa sat set.. Sering lemot.. Susah pesen tiket tertulis habis padahal real nta tiket masih tersedia.. Susah beli tiket di aplikasi skrng.. Hhh.. Balikin ajasih kek yg lama biar gak mempersulit pengguna.. Thx,Negatif
"Saya menyarankan untuk mengembalikan antarmuka aplikasi seperti sebelumnya, yang setelah update baru jadi sulit untuk membedakan tiket yang masih ada sama yang sudah habis",Netral
"Setelah update ke logo baru kok malah jadi makin parah ya. 1. Untuk masuk ke aplikasinya lama banget dan kadang logout sendiri 2. Saya mau pesen tiket kereta tp gak update akhirnya pesen via KAI web 3. Gak bisa buka tiket, padahal belom semua stasiun bisa pake face recognation jadi tetep harus liat kode booking, sedangkan untuk masuk ke aplikasinya aja susah Tolong dong diperbaikin lagi, kenapa masih bagus versi lama.",Negatif
Kenapa sekarang susah banget masuk pesen semua nya loading parah,Konflik
"aplikasi susah dibuka setelah melakukan pembelian tiket,padahal malam hari ini keberangkatan",Konflik
"Kita butuh buat beli tiket aja jangan ditambahin yang aneh aneh, jadi lemot banget.",Negatif
Kok malah jadi ribet ya min kalo mau cek jadwal Commuter line. Lebih enak aplikasi sebelum nya,Negatif
Saya mau lihat jadwal kereta sekaligus pesan tiket sulit untk d buka.g tau..g jelas.padahal sblmnya juga mudah.pdhal urgent..,Negatif
"bagus dan keren, catatan untuk pengguna jika hanya untuk lihat jadwal atau lainnya sebaiknya akses lokasinya di non aktifkan dulu",Positif
"Sebelumnya saya sudah beli tiket pake aplikasi lama, trus saya cek.. di aplikasi tiket saya ilang tuh.. pertanggungjawabannya gimana?",Negatif
"Pembatalan tiket kereta melalui KAI access dipotong 25% sudah itu proses refund 45 hari baru akan ditransfer balik dan giliran pembatalan reservasi hotel melalui KAI access diarahkan untukmenghubungi traveloka, pihak traveloka sudah dihubungi dan setuju serta mengkonfirmasi reservasi dibatalkan tanpa pinalti namun untuk pengembalian dana nya diarahkan menghubungi tempat awal melakukan pemesanan yaitu KAI access, di aplikasi KAI access tidak ada sama sekali opsi chat minta bantuan.",Negatif
Dulu sebelum di update jaringannya lancar sekarang Setelah update kok lebit lemot ya. Kemarin saya mau pesan tiket sampai memakan waktu 20 menit di ind***** buat menunggu kode keluar. Sampai saya 4 kali percobaan baru bisa. Mohon kepada Developer KAI untuk memperbaiki jaringannya. Terimakasih,Negatif
Dimana cara pesan reduksi lewat update yg baru ini,Netral
setiap ngecek tiket selalu tidak ada jadwal.,Konflik
"Promonya aja rame gililran aplikasi di buka ngeleggg, naruh uang di saldo KAI juga gak berguna. Mending go show di loket.",Negatif
"Loading lamaaaaa...banget. pas pencarian kursi. Pas udah masuk,, udah dipilih sendiri dari apk nya, kn saya blm milih kursi padahal. Kadang lancar. Kadang ya gitu.. Yg versi lama lancar padahal.",Konflik
"saran untuk para pengurus di KAI ..ini zaman sudah modern segala hal digital sudah serba cepat . ini masa saya batal kan tiket, pengembalian dana nya nunggu 30-45 hari.???? sekalian aja setahun baru tf dana nya .",Negatif
Upate baru ...sudah masuk sesi pembayaran atau bru msuk di sesi pilihan kursi...halaman sudah kadaluarsa,Konflik
"Idready, trs waktu dftar akun basic, ruwet, dr kmrn ga bisa2 sampek ganti nmr tetep g bisa, jadi g bsa pesen tiket deh",Negatif
Daftar tiket saya tidak bisa diakses,Netral
"Setelah update malah lemot, susah melakukan pemesanan, tolong diperbaiki",Negatif
Lebih mudah untuk pemesanan tiket,Positif
"Baru sadar ada pembaruan dari KAI Access ke Access by KAI. Kirain ngga sengaja uninstall taunya ganti nama. Fiturnya makin banyak, iconnya makin banyak. Udah enak tampilan sebelumnya sih. Udah bener buat layanan pesen tiket doang sih, sekarang jual pulsa, data, bayar listrik. App nya makin berat, buat pesen tiket makin susah, daftar stasiunnya nggak muncul.",Konflik
"Aplikasinya membingungkan setelah di upgrade,mau cari kereta aja ga bisa n aplikasinya lemottttttâ˜¹ï¸?",Negatif
"Aplikasi di update tapi malah bikin masalah dak bisa login 'sign failed'. Coba lupa password masih tetap. Sudah telpon kai 121 dikasih password standar tetap saja. Benar2 menghambat, bukan malah perbaikan. Sebelum diganti harusnya uji coba dulu. Padahal harus segera booking tiket. Dan sudah banyak penilaian 1 bintang tetap saja aplikasi belum diperbaharui sampai sekarang.",Negatif
"Gak tau apa yang melatarbelakangi pergantian dari KAI access ke access by KAI. Tapi sumpah kecewa banget. kualitas nya bukannya upgrade, ini malah downgrade. Pesen tiket jadi lebih lelet dari sebelumnya, bahkan untuk menambah kan daftar penumpang juga loading banget. Jadi tolong bukan tampilannya aja yang di ubah, tapi access kemudahannya harus terus ditingkatkan. Ini sih harus secepatnya diperbaiki, kata maaf aja gak akan pernah cukup",Konflik
"Mentenaince kah? Semenjak update jadi gabisa masuk apk lemottt ngebug , udh tau urgent mau cepet"" pesen tiket, lain kali bagusin dulu apk nyaaa baru suruh penumpang beuli online babi",Negatif
"Jujur lebih baik versi sebelumnya, lebih simpel dan mempermudah, tinggal pilih tanggal langsung bisa lihat ketersediaan tiket. Versi terbaru malah jadi ribet, harus klik satu per satu keretanya baru bisa lihat ketersediaan tiket.",Konflik
"Semenjak update terbaru malah makin parah dan lemot, update bukannya makin bagus malah makin buruk. Tolong dong diperbaiki masa saya mau pesen Tiket 3 jam ngk kelar kelar failed terus, masih bagusan KAI acces daripada ini. Mohon agar segera diperbaiki, jadinya menghambat orang untuk bepergian dengan kereta kalau seperti ini",Negatif
"Mudah dan gag ribet gag perlu antri dan nunggu loket bukak, cuma sayang H-7 sudah gag dapat kursi.",Konflik
"Parah nih layanan aplikasi ini. Lama banget loading buat dapet kode otp, apalagi saat login masuk. Masa aplikasi setingkat pelayanan masyarakat gini amat. Kaga profesional operator nih aplikasi. Pake di blokir segala lagi buat dapetin otp karna muncul2.... ğŸ‘ğŸ‘",Negatif
Jadi sulit dalam login dan ga prnah muncul tampilan pemesanan tiket,Negatif
"Diupgrade malah aneh, di cek masih sisa kursi tersedia 3 di beli ga bisa",Konflik
Kenapa sekarang ada menit nya sih mau pesen tiket jadi gak tenang,Konflik
Lemot banget tiap mau pesan tiket per step nya lama. Padahal jaringan sama handphone OK,Negatif
"Banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses, lebih running sama versi yang lama nya, Merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa, sudah coba telpon dan tanya ke 021121 service center juga ga ada solusi, sudah saya coba manual unistall kemudian download install lagi.. sama saja gabisa.. harus jadi perhatian dong ini",Negatif
"Secara UI sudah oke namun secara ux yang kurang, terutama saat mencari danmembeli tiket, harusnya tiket yang sudah sebagian sold rangenya di tulis mulai dari yang available bukan dari range harga awal. Trus ditawarkan memilih makanan saat memesan tiket adalah hal yang konyol, pilihan membeli tiket dari h-45 hari namun sudah di tanyain ingin membeli makanan apa itu hal aneh. Kecewa sih sama ux yang sekarang, better yg kemarin",Konflik
"Ada bangku tapi pas dipilih seat no available.... payah.....makin diupdate makin payah. Tampilan gak user friendly, makin berat, dan problem lama belum solve juga",Konflik
Setelah diperbaharui semakin lemot..susah buat buka apkny padahal sinyal bagus..mau ngecek tiket jadi susah..semoga bisa diperbaiki lagi sehingga dpt memudahkan penumpang dalam menggunakan apk kai,Konflik
"Makin ribet, malah downgrade.. mau cari kereta harus klik dulu keretanya untuk tau ketersediaan kursi. Msh enak aplikasi yg dulu. Lgsg terlihat ketersediaan kursinya",Negatif
"Kenapa si ini setelah Update kok malah makin lemot, saat masuk ke apk nya jga lemot, yg mau bli tiket atau mau bepergian naik Kereta jdi terhambat apalagi yg mau pergi kerja. Tolong di perbaiki lgi ğŸ™?",Negatif
"payah mau pesen tiket aja lama bgt, eror mulu",Negatif
"Saat ini apk nya malah jadi kurang membantu Detail kendala. Loadingnya lama sekali, saat mau cek jadwal commuter line susah sekali mencari nama stasiun . Memakan banyak waktu loading namun hasil pencarian malah tidak keluar.",Negatif
"Aplikasi lemot, bukannya mempermudah malah mempersulit, bapak saya sampe debat sama security stasiun gara2 gabisa pesen tiket, tolong di perbaiki lagi, kalo bisa evaluasi besar2an biar penumpang ga banyak yg di rugikan",Negatif
"Kalo w ga butuh ma akses kereta ini males bgt dah make app ini, minggu2 ini loading trs, eror trs mana org tuh buru2, ini bner2 bkin emosi, pas nyampe stasiun disuruh ke loket, dari loket disuruh ke petugas dpn bner nyebelin bgt sampe ketinggalan jadwal kereta dong mana lg buru2, kalo org gbs beli diloket ya benerin dong tu app, jgn ngerugiin waktu orang.",Negatif
Login aja susah bgt apalagi mau beli tiket ğŸ˜­ğŸ˜­ ko apk nya stlah d update ga berjalan dgn baik,Negatif
"Ini gimana , tiket udah d psen,tiba2 minta upgrade apk nya,stelah d install malah ngga bisa masuk,udah berkali-kali masuk tetep ngga bisa juga ...pak terbaru nya kagak jelas, tlong bantu nya supaya bisa masuk login...",Negatif
"Saran aja mending gausah pake Aplikasi buat pesen tiket! Skrg apk nya malah makin ribet! Lemot juga udh d update makin gajelas masukin nmr hp aja loading trs muter sampe sejam Klo dibilang transportasi nyaman&murah dan ga bikin macet emg iya ,tpi liat skrg bnyak kendala klo lg urgent apa"" susah malah diribetin.",Negatif
"Tidak bersahabat dengan pemburu goshow, terlalu lemot. Keburu habis tiketnya",Negatif
"Saya beli tiket 1 tapi koo bayarnya dobel ?????, Saya isi saldo Kai pay 30 rb, harga tiket kereta api lokal 12.000 , saya beli tiket untuk 1 orng saja.. kok tiba"" saldo saya tinggal 6.000 ???? Kok pembayaran bisa dobel begituu, tolonggg pihak KAI kejelasaannya",Negatif
"Lemooooooooooooottttttt bangettttttttt,,setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade. Setiap mau buka harus masukin otp nya entah lewat email/sms,,padahal sebelum nya pernah kasih otp,,",Negatif
Knp saya jadi tdk bisa memilih kursi? Btw saya pakai kereta antar kota,Negatif
"kenapa kualitasnya menurun padahal baru di update, saya mau pesan tiket ini mohon segera di perbaiki, saya dari tadi mau pesen kok ga bisa bisa",Negatif
Lemot tidak bisa masuk padahal sedang mepet waktu naik kereta.....,Negatif
"Nggak jelas banget ni aplikasi, ketika di masukan email data nggak kedeteksi, padahal dulu udah daftat dan sering makai juga, tiba2 setelah di perbaharui data tidak terdeteksi oleh sistemnya. Udah tampilan biasa aja bermasalah pula, udah coba install ulang tetap aja kayak gitu. Bagusan yang sebelumnya, karena yang sekarang lebih ribet pula mesan tiketnya.",Negatif
"setelah tampilan di ganti otomatis,,knp ga bisa di bka ya,,utk tiket yg sudah saya pesan bln september tdk bisa di lihat kode boking nya,,mohon solusi nya",Negatif
"Setelah update yang terbaru tampilan oke, tapi kualitas menurun banget. Load lama pas buka app, atau pas mencet menu, pas mau ke pembayaran juga load lama banget, pembayarannya sempet gagal. Kita butuh cepet, simple, dan mudah. Ga butuh yang tampilan modern banget atau ala ala anak muda tapi performanya kurang gini apalagi buat yang kebutuhannya setiap hari.",Negatif
