"ulasan","label"
"Setiap ada update bukannya lebih baik malah banyak masalah, padahal yang kemarin sudah bagus dan friendly user.. Dan yang ini lebih parah.. mau bayar ga bisa bisa.. ""waktu anda telah habis...""..padahal baru mencet metode pembayaran.. Tolong menu RESCHEDULE dan REFUND agar DIMUNCULKAN KEMBALI krn buat yg sering berubah keberangkatan sangat2 membantu.. sudah banyak ulasan dan kasih bintang 1, smg tim KAI bisa segera memperbaiki..","Negatif"
"saran untuk para pengurus di KAI ..ini zaman sudah modern segala hal digital sudah serba cepat . ini masa saya batal kan tiket, pengembalian dana nya nunggu 30-45 hari.???? sekalian aja setahun baru tf dana nya .","Negatif"
"Upate baru ...sudah masuk sesi pembayaran atau bru msuk di sesi pilihan kursi...halaman sudah kadaluarsa","Negatif"
"Setelah di update malah makin susah Untuk metode pembayaran hanya ovo, pembayaran lewat link aja, dana malah di hilangkan","Negatif"
"Kakak ini gimana ko update otomatisðŸ˜­, pas masuk lagi tiket saya hilanggg mana perjalanan buat hari sabtu kakkðŸ˜­ rugi uang dongg saya masih mahasiswa belom punya uang kakkkðŸ˜­","Negatif"
"Mudah, lancar pembayarannya....yg tdk punya atm ,bisa melalui indomart,alfamart.....mantap","Positif"
"Saya beli tiket 1 tapi koo bayarnya dobel ?????, Saya isi saldo Kai pay 30 rb, harga tiket kereta api lokal 12.000 , saya beli tiket untuk 1 orng saja.. kok tiba"" saldo saya tinggal 6.000 ???? Kok pembayaran bisa dobel begituu, tolonggg pihak KAI kejelasaannya","Negatif"
"Proses pemesanan dan pembayaran cepat dan mudah","Positif"
"Beberapa hari terakhir jadi lambat banget proses pembayaran sama cek tiketnya, bisa sampai makan waktu 30 sampe 40 menit cuman utk beli tiket, sama 10 menit cmn buat buka e-tiket untung saya masih ke kejar keretanya","Negatif"
"Setelah update, aplikasi sering bermasalah. (1) Tidak bisa login ke aplikasi setelah pengisian kode otp karena selalu loading sehingga harus menunggu di block 1 jam karena terlalu sering masukkan kode otp (2) ingin melakukan pembayaran melalui QRIS namun kode QRIS tidak kunjung muncul sehingga tidak bisa bayar tiket (3) jenis kelamin sudah diubah namun setelah direfresh kembali lagi ke jenis kelamin yang salah (tertukar antara laki dan perempuan) untuk semua penumpang.","Negatif"
"Aplikasi buruk banget,disaat genting mau buru2 beli tike malah ga bisa kebuka sama sekali,mana saldo kaipay ilang 200rb,,tolong di kembaliin saldo kaipay nya woy","Negatif"
"seletah otomatis update tiba tiba lelet banget terus pas mau aktifin kai pay juga failed gatau kenapa, verifikasi OTP udah diisi sesuai di sms tapi kode tidak valid, sering tiba tiba log out sendiri, tiap buka aplikasi harus log in lagi mohon diperbaiki lagi ya min","Negatif"
"Setelah update yang terbaru tampilan oke, tapi kualitas menurun banget. Load lama pas buka app, atau pas mencet menu, pas mau ke pembayaran juga load lama banget, pembayarannya sempet gagal. Kita butuh cepet, simple, dan mudah. Ga butuh yang tampilan modern banget atau ala ala anak muda tapi performanya kurang gini apalagi buat yang kebutuhannya setiap hari.","Negatif"
"Kenapa setelah di upgrade malah jadi lemot ya. Saya kira jaringan nya ternyata aplikasi nya buka jadwal/pembayaran malah jadi lama banget. Kebayang kalo lagi buru buru udah gak akan kekejar ini. Yang sebelum nya malah lebih cepet","Negatif"
"Lemot banget... Mau melakukan pembayaran nggak selesai2 loadingnya","Negatif"
"Udah ma lemot byk kendala nya wktu mau pembayaran yg malah jadi buang waktu,ga efektif samsek","Negatif"
"Kesulitan untuk pembayaran via QRIS. Padahal aplikasi sebelum di-update aman tanpa kendala. Error.","Negatif"
"Sdh upgrade aplikasi malah kaipay gabisa diupgrade. Pling ngk kasih opsi pembayaran lain biar ga ribet gni mau beli tiket doang!","Negatif"
"Habis update malah tambah lemot banget, mau pembayaran gabisaÂ² Lebih enak aplikasi sebelum update Kai acces gak asik","Negatif"
"Aplikasi lemmot mau pesen tiket aja susahhh.. mending pake traveloka cepet sat set langsung dapet tinggal bayar transfer... ini aplikasi BUMN lemmotttttt minta ampun gak bisa buru buru padahal mau naik kereta argo dwipangga ke jogja","Negatif"
"Halo halooo apa bisa saya berkeluh kesah,iini tiket yang sudah beli dan saya sudah bayar lewat kaipay kok tidak muncul ya di kai acces daftar tiket saya,saldo kaipay saya juga sudah kepotong... haloo halooo","Negatif"
"Setelah di upgrade jd susah mesen tiketnya, sering pesan dengan metode pembayaran link aja ,pdhl di hp udah terpasang aplikasinya tp disuruh download","Negatif"
"Ini knp kok gak bisa bayar pake link aja","Negatif"
"Cara bayarnya yg ribet ,dulu tinggal byar di link sekarang yg ada cm ovo sama qris","Negatif"
"Aplikasi jelek,udah isi saldo buat beli tiket, udah masuk ke pembayaran ,saldonya kosong tiketnya gak ada,gimana siii","Negatif"
"Mungkin bisa di tambahkan pembayaran melalui dana","Netral"
"Aplikasi semakin lambat,pas pesan tiket malah tidak bisa alias ada kesalahan.klo udh pake hospot br bisa ,tetap susah di bagian pembayaran ,apk yg dulu bisa pake link skr cuma ovo,dulu bisa pake spay,skrg kaga bisa.bintang 1 .mending pake apk yg lama saja","Negatif"
"Setelah update aplikasi kok malah tambah lemot...saya udh pesan tiket kereta dan udh saya bayar lunas,tpi kenapa ga ada tiket yg keluar di aplikasi ny??? Coba saya cek di histori pemesanan malah zonk ga ada tiket muncul.. Tolong aplikasiny disempurnakan,uang saya udh terlanjur masuk soalny","Negatif"
"tiket ga muncul padahal udah bayar dua kali","Negatif"
"Apk sering error aneh udah update malah rasanya kayak downgrade sering tidak bisa pembayaran melalui qris sering gagal udak top up dana, link aja, ovo, tetep tidak bisa aneh banget qris nya sering gagal sampe uang habis cuma buat top up apk"" tersebut tatapi tidak berguna. Sama apk nya lemot banget badahal sinyal kenceng hp juga spek lumayan. Aneh banget dah apk nya","Negatif"
"Gimana sih ini saya sudah 2x bayar tiket, tapi tiketnya tidak muncul. Bukannya bikin mudah tapi malah tambah susah. Tolong segera diperbaiki, banyak bug yang merugikan.","Negatif"
"Udah satu jam lebih beli tiket tapi muter trus loding. Kalo loding pembayaran nya jangan kasih waktu.. ulang lagi ulang lagi waktu kadaluarsa karena loding","Negatif"
"Apasih, tiap mau bayar pake kaipay selalu ga bisa, saldo berkurang tapi transaksi gagal, bikin susah","Negatif"
"Setelah diperbarui aplikasinya jadi lemot dan tidak bisa dipakai, mau masuk akun saja susah sekali dan pesan tiket pun susah sekali, mau bayar pakai QRIS gaga terus karna kode tidak terdeteksi.","Negatif"
"waktu pemesanan habis terus, pembayaran terganggu, aplikasi lemot, gak bisa ganti kursi penumpang. niat bikin aplikasi apa gak sih ? . email yang saya kirim segera di cek, disitu ada video kendalanya. jangan merespon seperti bot. PESAN TIKET KA LOKAL EROR. TOLONG PERBAIKI","Negatif"
"Aplikasi nggk banget, secara dulu waktu untuk pembayaran selama 10 Menit. Sekarang setelah di Update bukannya malah membaik malahan sering terjadi error ketika akan melakukan pembayaran, bahkan untuk waktunya sekarang di persingkat hanya 30 detik. Tidak worth it bagi pengguna Hp yang di rasa dengan proses loading yang cukup lama... ðŸ˜ŠðŸ˜„","Negatif"
"Wahh tampilan nya sekarang ok banget. Cuma sayang metode pembayaran masih dibatasi kartu debit mandiri sama OVO. Mohon tambahin dong ewallet Gopay dan DANA. Terus debit BRI, Mandiri, sama BCA.","Negatif"
"Jangan gunakan aplikasi ini.... Beli token PLN sdh bayar tapi ngga ada. Aplikasi ini mempermalukan KAI !!","Negatif"
"Aplikasi tidak bisa terhubung ke pembayaran itu kenapa ya min udh saya coba beberapa kali hubungkan pembayaran lewat ovo masih tetap terjadi kesalahan","Negatif"
"Fitur KAI pay ada scan qr tapi tidak berfungsi apa apa, tidak bisa untuk pembayaran scan qr. Saya yang salah atau aplikasinya yang salah ya, padahal ads saldo lumayan disitu, sisa dari pembelian tiket.","Negatif"
"Terlalu singkat waktu yg diberikan, berulang x dicoba hanya bisa sampai di halaman pembayaran setelah itu waktu habis","Negatif"
"Buruk sekali dengan aplikasi yg baru update ini.. Bayar melalui QRIS pdhal masih ada waktu tapi status tiketnya Tidak ada setelah di cek ternyata timeout hadeehh","Negatif"
"Sudah update bukannya makin bagus malah jadi semakin membuat emosi, saat pembayaran menggunakan e wallet jadi susah sekali, password ovo yang saya punya tidak bisa muncul dan dikatakan pembayaran gagal padahal saya sudah update ovo, kesel banget.... Lebih bagus kai access versi lama..","Negatif"
"Bagus sih ada beberapa bagian menu yg bukanya cepat. Tapi sering log out dan sulit masuk ke app lagi. Bahkan hari ini ter log out tp gak bisa log in lagi.Mungkin kedepannya ada opsi pembayaran Comuter selain pakai KAIPay. Mohon app nya segera diperbaiki.","Negatif"
"Parah banget. Update pas ditanggalÂ² sibuk, plis deh ini mau beli tiket buat kuliah, udah unduh qris tinggal bayar doang tapi nggak bisa. Alhasil di update, tapi malah lemot parah. Mau masuk ke akun aja susah banget, mana war tiket lagi. Kesel parah. Kalau mau update di cek dulu dong yang bener, dicoba sendiri dulu kek, apa gimana kek. Loading terus nih, masuk pake akun google pun nggak bisa, disuruh ngulang terus, mana nunggunya lama lagi","Negatif"
"Lemot parrraaaah Untuk pembayaran jg susah.. harusnya lebih d mudahkan drpd offline dong","Negatif"
"Kenapa GK bisa bayar lewat Indomaret atau Alfamart . Pembayaran Semakin sulit ðŸ˜­. Lewat kartu kredit khusus mandiriðŸ˜”","Negatif"
"Update besar2an aplikasi KAI semakin bagus, respon cepat dan UI keren. Cuma ada kekurangan yaitu metode pembayaran e wallet cuma ada opsi OVO, mungkin kedepan bisa ditambahkan wallet lain seperti gopay, shopeepay, dana atau virtual account.","Negatif"
"Setelah upgrade bukannya malah baik pelayanannya malah gak bisa bayar karena tertera waktu habis??? Balik aplikasi lama saja lebih baik daripada yang baru... Tolong diperhatikan..., Terimakasih ðŸ™","Negatif"
"Tambahkan metode bayar dengan debit bank lain juga. Hmmm jadi SuperApps semoga tidak sering terjadi bug dan lemot ya saat digunakan....","Negatif"
"Untuk proses pemesanan tiket lokal lama banget loadingnya, sampe ada notif waktu anda habis, utk pembayaran ovo juga susah bener","Negatif"
"Masukan . Tambahan opsi pembayaran dong min . Pake mobile gitu misalnya","Negatif"
"Aplikasi SGT jelekkk.....bagusan yg kemarin mau msk pembayaran pakai ovo ngk bisa","Negatif"
"Loading parah udah 2 kali pesen tiap mau pembayaran loading nya lama sampe 2 kali gagal pembayaran","Negatif"
"malah makin buruk. data diri jadi ngaco trus tiap mau diperbaiki loading mulu. pembayaran gabisa pake Qris lg. sedangkan pembelian tiket harus online gabisa offline paraaaaaahhhh","Negatif"
"Sementara saya kasih bintang 2, apknya memang udah good nice. Akan tetapi saat pembayarannya rada ribet. Mohon dong E-wallet spt GoPay dan Dana diadakan dong, sehingga saat pembayarannya tidak ribet. Terus E-Banking, pada saat transaksi ada kendala juga. Mohon ditingkatkan layanannya, sehingga konsumen nyaman.","Negatif"
"Saya pesan tiket atas nama saya, tapi yang naik nenek saya mengapa tidak boleh. Kan sudah bayar, tiketnya sudah ada, aturan kan bisa. Tolong diperbaiki pelayanannya","Negatif"
"Setelah update jadi ga user friendly dan lebih ribet. Qris juga ga ke detect waktu bayar.","Negatif"
"Semenjak upgrade kenapa banyak bug untuk pembayaran ovo tidak bisa karena terjadi kesalahan","Negatif"
"Hbz updet pembayaran lewat DA*Ako ngada y,d tambah klo dah pesan tiken d tinggal 5 menit aj udah kadar luasa","Negatif"
"Sepertinya ada yang keliru dalam pengaturan batas waktu pembayaran, Ketika akan melakukan pembayaran menggunakan KAI pay maupun QRIS LinkAja batas waktu pembayaran yang tertera 00:-51:00 sehingga memunculkan notifikasi error 'kadaluwarsa, waktu pemesanan anda telah habis' langsung setelah kami klik 'bayar' Mohon segera diperbaiki","Negatif"
"Sudah bayar & dana sudah kepotong tapi pada aplikasi tertera tiket blm dibayar","Negatif"
"Aplikasi yang baru ini susah. Enak yang lama. Dulu pakai link tinggal pencet. Sekarang tidak ada link susah buat bayarnya","Negatif"
"Upgrade Yang baru malah kacau susah di pembayaran nya loading terus, sampai waktu pemesanan tiket habis gak keluar qrisnya, Smoga lebih baik lagi, min udah ada upgrade baru malah log out, susah masuknya, makin mempersulit ajh","Negatif"
"Tambahkan metode pembayaran baik antar kota, lokal, commuter, dll dengan dompet digital lain seperti ovo, gopay, linkaja. . . . Masukan fitur-fitur pada app KRL access & c-access agar ringkas cukup 1 aplikasi","Negatif"
"ini sudah beli tiket, di cek di akun kai access menu tiket tidak muncul, eror terus, tp kalau mau pesan dan pembayaran lancar..aplikasi kocak","Positif"
"metode pembayaran sangat terbatas, tidak ada fitur ganti nomor padahal nomor sudah tidak aktif, tidak ada tombol pembayaran jika tidak sengaja keluar dr aplikasi","Negatif"
"Railmin Tolong Perbaikin Lagi Aplikasi Nya Donk Masa Mau Beli Tiket KA Di KAI Terus Pas Mau Pembayaran Nya Kok Tidak Ada Wallet Alfamart/Indomaret Yah Jadi Agak Ribet Banget Deh","Negatif"
"Tolong kaai acces sya udah pesen tiket dan bayar pke qris dana tpi di status tiket masih menunggu gmna nih solusinya?","Negatif"
"Saya udah pembayaran Qris tapi tiketnya tidak muncul kenapa yah?","Negatif"
"Apk nya sekarang sering crash, padahal biasanya nggak seperti ini, jadi waktu mau memesan tiket selalu kehabisan waktu karena lemot banget, tinggal bayar malah keluar sendiri dari aplikasi","Negatif"
"Nggak jelas banget ni aplikasi, ketika di masukan email data nggak kedeteksi, padahal dulu udah daftat dan sering makai juga, tiba2 setelah di perbaharui data tidak terdeteksi oleh sistemnya. Udah tampilan biasa aja bermasalah pula, udah coba install ulang tetap aja kayak gitu. Bagusan yang sebelumnya, karena yang sekarang lebih ribet pula mesan tiketnya.","Negatif"
"Update aplikasi kok malah jd bikin susah, tampilannya bikin pusing tambah repot lg scan barcode qris ga bs di download terus.. masa harus pake 2 hp.. kecewaaa ðŸ˜“ðŸ˜“","Negatif"
"aplikasi makin ribet pesan tiket saldo terpotong kode boking tidak ada, aplikasi sering eror bukannya mempermudah malah mempersulit","Negatif"
"Tolong untuk topup KAI PAY pakai QRIS biar nggak ribet soalnya saya mau beli tiket KRL harus pakai KAI PAY","Negatif"
"Beli tiket KRL jangan cuma pakai KAI Pay dong, lebih baik pakai QRIS yang bisa semua bank, jadi nggak perlu top up ewallet baru lagi","Negatif"
