"ulasan","label"
"Dih gemes banget sama aplikasi KAI yang sekarang kenapa sih pake di rubah segala enak yang dulu sekarang lemot pollll fitur2nya juga gak jelas , jelas an yang dulu please deh kembalikan aplikasi kai yang dulu aja ðŸ§ðŸ§ðŸ§ðŸ§","Negatif"
"Setelah update aplikasi jadi lemot sekali, sering tiba-tiba log out sendiri, susah saat mau membeli tiket dan menyulitkan saat boarding","Negatif"
"Sortiran msh bagus di aplikasi sblmnya. Bs sort kelas kursi","Negatif"
"Baru update.Log in ny butuh verifikasi sms hp tpi lama bgt kirim otp sms nya. Mlh d lock akun ny. Hadeh. Gmn sii???","Negatif"
"Pada saat masuk kok lama sekali, gak seperti apk KAI acces","Negatif"
"Akunya suka tiba-tiba keluar sendiri","Negatif"
"diupdate malah gabisa masuk apk","Negatif"
"Log in sulit, lelet banget, udh susah login sekali masuk logout lagi hadeuuh","Negatif"
"Tampilan Pencarian kereta, tiket yang sudah habis kenapa tetap muncul malah jadi PHP buat calon penumpang.","Negatif"
"APLIKASI LEMOT PARAH!!!!! BANYAK MENU MENU GAK PENTING, FOKUS JUAL TIKET AJA JANGAN ALIH FUNGSI LAINYA!!!!!","Negatif"
"Gak bisa masuk, plat merah loh jangan dibuat mainan","Negatif"
"Brengsek, man sekarang jadi susah login dan pesan tiket ribet saya mau pulang woy!! mana ini admin..","Negatif"
"Mau login ga bisa,, lemot cuma muter aja ðŸ¤¦ðŸ¤¦","Negatif"
"Pliss KAI segera perbaiki apknya secepatmyaaaaa! , setelah updet bnr bnr apk tidak membantu! Apalagi beli tiket lokal hrus pake apk gk bisa ots. Pas mau beli malah lemooootttt banget, sangat percuma penampilan bagus tapi gak fungsional. Tolong banget segera perbaiki, tadi pagi saya telat naik kereta dan gk jadi naik gra gra lemot apknya!! Lemotnya di semua mau pas log innya. Milih tiketnya, pembayaran dll. Dikasih waktu 5 mnit buat bayar tapi waktunya abis sama loading, udh ganti provider ttp.","Negatif"
"Udah chat ga bisa login ke cs ga ada kelanjutan","Negatif"
"Makin di upgrade. Malah lemot Ga bisa pilih kursi terus setiap buka aplikasi suruh login terus","Negatif"
"Tujuannya apa, nampilin promo, tp tidak, tersedia, lebih bagus dan mudah versi sebelum nya.","Negatif"
"Mau masuk lemot, proses ke pembayaran juga lemot, sampai- sampai waktu pembayaran habis. Perbaiki lah ini aplikasi parah super lemot dari segala2nya","Negatif"
"Setelag update aplikasi menjadi sangat lemot di semua fiturnya, terutama di fitur Tiket Saya! Tiket yang sudah dibeli lama sekali bufferingnya menyebabkan kelamaan menunggu dipenukaran tiket/cetak boarding. Dan fitur Kereta untuk membeli tiker antar kotapun demikian begitu lemot bufferingnya. Mungkin seharusnya dicoba terlebih dahulu di internal KAI jangan langsung main update tetapi aplikasi belum bisa maksimal.","Negatif"
"Sangat buruk saya telat 2 menit uang gabisa di refund malah hangus,jadi 200rbu cuman beli angin","Negatif"
"Sebelum flash sale lancar,pas udah flash sale sellu loading g selesai selesai","Konflik"
"Banyak masalah sma bikin akun, minta di perbaiki sistem nya maaf","Negatif"
"Fitur memang makin lengkap,namun saat di operasikan sangat lemoot sekali dalam fitur pembelian tiket kereta dan pengecekan tiket kereta.masih bagusan yang sebelum updateðŸ¥²","Positif"
"Mangkin lengkap tpi kok makin ribet yaa","Konflik"
"Kenapa setelah di update jadi lama mau buka apknya. Gak cuma itu, mau pencarian juga lama, mohon ditingkatkan lagi biar tidak ada kendalaðŸ™","Negatif"
"knp mau masuk aja susah bngt sih klo yg versi lama bner2 canggih.....","Negatif"
"Kok malah jadi ribet ya min kalo mau cek jadwal Commuter line. Lebih enak aplikasi sebelum nya","Negatif"
"Kurang faham fitur baru jelek menurut saya sih","Negatif"
"Aplikasi diperbarui kok malah makin susah buat masuk. Tiap masuk selalu bendal atau kalau bisa masuk, mutarnya lama. Tulung diperbaiki servernya juga.","Negatif"
"Saya kira hanya terjadi di saya, namun banyak juga yang mengeluhkan kalau kai access yg sekarang agak lebih ribet dari versi sebelumnya. Mohon maaf admin, jujur saya merasa kai access yg sekarang terlalu mirip dengan aplikasi travelling yg lain. Saya apresiasi penambahan fitur seperti ka lokal, krl, dan kcic. Namun penambahan fitur lain seperti hotel dan bus, menurut saya membuat kai access kehilangan identitasnya sebagai kai access","Negatif"
"Pembatalan tiket kereta melalui KAI access dipotong 25% sudah itu proses refund 45 hari baru akan ditransfer balik dan giliran pembatalan reservasi hotel melalui KAI access diarahkan untukmenghubungi traveloka, pihak traveloka sudah dihubungi dan setuju serta mengkonfirmasi reservasi dibatalkan tanpa pinalti namun untuk pengembalian dana nya diarahkan menghubungi tempat awal melakukan pemesanan yaitu KAI access, di aplikasi KAI access tidak ada sama sekali opsi chat minta bantuan.","Negatif"
"Nyesel upgrade ke versi baru,berkali2 coba masuk tetep aja g bisa login","Negatif"
"Kenapa ya aplikasi nya lemot bangt loading nya lama pula gak kaya aplikasi yang sebelum nya di rubah ketambah suka tiba2 keluar sendiri dan harus login bekali kali","Negatif"
"Maaf ini aplikasi Sekarang tidak bisa pakai fitur connecting train dari Banyuwangi ke Cikarang, padahal sebelumnya bisa.. kenapa malah down grade ya?","Negatif"
"setiap ngecek tiket selalu tidak ada jadwal.","Negatif"
"Aplikasi jadi semakin susah dimengerti... Untuk cek jadwal krl aja ga detail seperti sebelumnya...lemot...malah jadi jelek","Negatif"
"Loadingnya lama. Tiba-tiba keluar sendiri dari aplikasi. Lebih enak versi lama.","Negatif"
"Ini setelah di upgrate mlh gak bisa login mulu.,masih sma sudah dicoba beberpa kali login,,kai acces tidak menanggapi","Negatif"
"Idready, trs waktu dftar akun basic, ruwet, dr kmrn ga bisa2 sampek ganti nmr tetep g bisa, jadi g bsa pesen tiket deh","Negatif"
"Daftar tiket saya tidak bisa diakses","Negatif"
"Baru sadar ada pembaruan dari KAI Access ke Access by KAI. Kirain ngga sengaja uninstall taunya ganti nama. Fiturnya makin banyak, iconnya makin banyak. Udah enak tampilan sebelumnya sih. Udah bener buat layanan pesen tiket doang sih, sekarang jual pulsa, data, bayar listrik. App nya makin berat, buat pesen tiket makin susah, daftar stasiunnya nggak muncul.","Positif"
"Setelah di update malah makin buruk, mau log in buffering terus sampe berapa puluh menit padahal kondisi jaringan bagusðŸ‘Ž sumpah aplikasi nya enakan yg dulu sebelum update","Negatif"
"inii gimana yaa, disuruh daftar member basic tp malah gabisa katanya email dan nomor sudah terdaftar, padahal sebelumnya belum pernah daftar member basic","Negatif"
"Aplikasi di update tapi malah bikin masalah dak bisa login 'sign failed'. Coba lupa password masih tetap. Sudah telpon kai 121 dikasih password standar tetap saja. Benar2 menghambat, bukan malah perbaikan. Sebelum diganti harusnya uji coba dulu. Padahal harus segera booking tiket. Dan sudah banyak penilaian 1 bintang tetap saja aplikasi belum diperbaharui sampai sekarang.","Negatif"
"Tidak jadwal waktu sholat seperti versi terdahulu","Negatif"
"Versi terbaru, tapi makin buruk. Login via email dan no hp tetap aja muter sampe berkecambah","Negatif"
"Harga tiket yang habis masih ditampilkan, koneksi lancar namun gagal terus","Positif"
"Jadi sulit dalam login dan ga prnah muncul tampilan pemesanan tiket","Negatif"
"Lemott ga bisa masuk udah masuk malaj ke luar harus login tapi pas login lemot parah ga bisa masuk susah","Negatif"
"Ga jelas Anjir. Log in gagal terus.. di update malah makin ribet","Negatif"
"Banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses, lebih running sama versi yang lama nya, Merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa, sudah coba telpon dan tanya ke 021121 service center juga ga ada solusi, sudah saya coba manual unistall kemudian download install lagi.. sama saja gabisa.. harus jadi perhatian dong ini","Konflik"
"Apa gunanya update jadi tambah susah mengacess mau liat jadwal harus login ulang very badðŸ‘Ž","Negatif"
"lag banget, padahal internet bagus, tapi apk susah masuk, apalagi semenjak update","Negatif"
"Setelah diperbaharui semakin lemot..susah buat buka apkny padahal sinyal bagus..mau ngecek tiket jadi susah..semoga bisa diperbaiki lagi sehingga dpt memudahkan penumpang dalam menggunakan apk kai","Negatif"
"Udah minta update, Malah lemot sama login susah","Negatif"
"Lemoottt banget stuck gk bisa ngapa2in padahal jaringan full. Setiap ada flash sale selalu eror :(","Negatif"
"Saat ini apk nya malah jadi kurang membantu Detail kendala. Loadingnya lama sekali, saat mau cek jadwal commuter line susah sekali mencari nama stasiun . Memakan banyak waktu loading namun hasil pencarian malah tidak keluar.","Negatif"
"Gimna sihhh iniðŸ˜­ makin susah masuk aj, harus log in teruss mana setiap hari pulang pergi kerja harus naek keretaðŸ˜ŒðŸ˜Œ tolong di benahi dong katanya lebih mudah, tapi nyatanyaðŸ¤","Negatif"
"Setelah update jadi susah login, butuh waktu yang amat sangat lama itupun gak berhasil juga untuk login. Udh terlanjur kesel saya uninstall lagi aja","Negatif"
"Login aja susah bgt apalagi mau beli tiket ðŸ˜­ðŸ˜­ ko apk nya stlah d update ga berjalan dgn baik","Negatif"
"Abis di update bukannya makin bagus malah makin aneh bobrok banget ditambah ada event promo agustusan akun ke log out sendiri gabisa di akses. dimana2 update aplikasi makin bagus kok malah makin makin bobrok","Negatif"
"Sesudah d update malah sering ngblank + sering logout sendiri","Negatif"
"Setiap mau mengubah no tlpon selalu gagal, dan akan upgrade ke member clasic slalu tidak bisaa....malah anaeh aplikasi baru jdi menyulitkan jatuhnya.","Negatif"
"Ini kenapaaa gk bisaaa daftarrrr ajggg, saya sebagai pengguna merasa kecewa. Parahhh bangettt makin di update malah makin tololll","Negatif"
"Dengan Hormat untuk developer aplikasi Access by KAI, keluhan saya yaitu aksesibilitas dasar aplikasi masih terjadi kendala, dimulai dari lambatnya proses login hingga data yang berulang. Mohon evaluasi tim dan projek ini secara keseluruhan, dan mohon dengarkan keluhan kami. Terimakasih.","Negatif"
"Sangat buruk daftar Member aja sulitnya minta ampun ..disuruh ganti no hp dan Email....masak harus ganti nomor","Negatif"
"Setelah update, aplikasi sering bermasalah. (1) Tidak bisa login ke aplikasi setelah pengisian kode otp karena selalu loading sehingga harus menunggu di block 1 jam karena terlalu sering masukkan kode otp (2) ingin melakukan pembayaran melalui QRIS namun kode QRIS tidak kunjung muncul sehingga tidak bisa bayar tiket (3) jenis kelamin sudah diubah namun setelah direfresh kembali lagi ke jenis kelamin yang salah (tertukar antara laki dan perempuan) untuk semua penumpang.","Negatif"
"Ini kapan di perbaiki nya? Dari minggu kemarin tiba tiba logout suruh login lagi dan saat login pun servernya lemott sekali Tolong dong developer nya! Kami kesulitan untuk menggunakan transportasi saya jadi ketinggalan kereta","Negatif"
"Woy, registrasi aja lama bet anyingggggg","Negatif"
"Baru di upgred bukanya lancar malah gak jelas bru login, kluar eh buka aplikasi suruh login lagi kan aneh sudah login suruh login lagi, masak buka aplikasi posisi data nyala tetep di tulisan acces kai trs, baru data off bisa masuk ke HOME nya kan aneh gitu, ngebug juga lemott","Negatif"
"Perlu perbaikan aplikasi karena untuk login saja membutuhkan waktu yang lama. Terima kasih","Negatif"
"Load aplikasinya sangat lama seperti crash dan frezee, tolong segera diperbaiki, untuk versi terbarunya, atau kalau boleh saran mending kembalikan ke versi sebelumnya, kalau beda developernya, mending dievaluasi lagi main fungsinya itu apa, kebanyakan fitur akan tetapi main fungsi tidak berguna secara maksimal it's just not good things. Can you get it? Sorry and thank you","Negatif"
"Lemot dan gak bisa login, gak jelas","Negatif"
"Tidak bisa login","Negatif"
"Kenapa setelah di update malah gk bisa di buka, gak muncul muncul tampilan masuknya padahal jaringan bagus. Malah stuck di tulisan kai access berjam jam. Menyesal juga di update malah lemot banget","Negatif"
"Nggak jelas banget ni aplikasi, ketika di masukan email data nggak kedeteksi, padahal dulu udah daftat dan sering makai juga, tiba2 setelah di perbaharui data tidak terdeteksi oleh sistemnya. Udah tampilan biasa aja bermasalah pula, udah coba install ulang tetap aja kayak gitu. Bagusan yang sebelumnya, karena yang sekarang lebih ribet pula mesan tiketnya.","Negatif"
"Udah update malah ga bisa masuk udah 30 menit lebih haduh gimana ini","Negatif"
"Parah ini. D updte malah susah log in. Niat hati mau ikutan flashsale.. auto uninstal aja.","Negatif"
"Update kok tambah lemot login aja lama ngadain promo tapi server down mau bayar aja gabisa mengecewakan","Negatif"
"sangat tidak ramah untuk penggunaan pembelian tiket harusnya cuman isi data diri ,pilih kursi, langsung bayar sekarang ada pembelian makanan , tiket transportasi dll sangat menganggu proses transaksi harusnya di pisah dari tools utama yaitu pembelian tiket jangan di selipi untuk pesan makanan maupun akomodasi transportasi. terimakasih","Negatif"
"Tolong nih saya baru beli tiket n baru aja bayar, masa aplikasinya tidak bisa dibuka..jangan bercanda saya beli tiket bukan termasuk murah lho ya pihak pemilik apk. Tolong dibenarkan distabilkan apk, saya mau cetak tiket bagaimana ini? Astaghfirullah..","Negatif"
"Bagus sih ada beberapa bagian menu yg bukanya cepat. Tapi sering log out dan sulit masuk ke app lagi. Bahkan hari ini ter log out tp gak bisa log in lagi.Mungkin kedepannya ada opsi pembayaran Comuter selain pakai KAIPay. Mohon app nya segera diperbaiki.","Negatif"
"Upgrade Yang baru malah kacau susah di pembayaran nya loading terus, sampai waktu pemesanan tiket habis gak keluar qrisnya, Smoga lebih baik lagi, min udah ada upgrade baru malah log out, susah masuknya, makin mempersulit ajh","Negatif"
"metode pembayaran sangat terbatas, tidak ada fitur ganti nomor padahal nomor sudah tidak aktif, tidak ada tombol pembayaran jika tidak sengaja keluar dr aplikasi","Negatif"
"Nggak jelas banget ni aplikasi, ketika di masukan email data nggak kedeteksi, padahal dulu udah daftat dan sering makai juga, tiba2 setelah di perbaharui data tidak terdeteksi oleh sistemnya. Udah tampilan biasa aja bermasalah pula, udah coba install ulang tetap aja kayak gitu. Bagusan yang sebelumnya, karena yang sekarang lebih ribet pula mesan tiketnya.","Negatif"
"Saya sudah member .l.alu tiba tiba tampilan access by kai berubah. Dan di arahkan untuk upgred dan mengisi kolom setelah itu saya isi kok tidak bisa di buka . Mesti verivikasi nomer hp. Tapi tetep tidak bs. Masuk..payah","Negatif"
"fitur dan tampilan memang baru, tapi dari segi penggunaan benerÂ² kurang banget, buat buka aja loading nya lemot setengah mati, perlu ditingkatin lagi","Konflik"
"Tampilan emang have fun and youth. Fasilitas lebih banyak tapi masih belum berfungsi. Tapi namanya jadi tidak spesial. Orang lebih mudah mencari KAI dari pada Access. Nama Kai Access lebih keren dan spesial menunjukkan identitas aplikasi pesan tiket kereta api. Lah kalo ACCESS ini maknanya apa? Revamp ya revamp. Tapi gak jadi lebih aneh gitu. Jadi inget bikin stasiun tapi lupa buat jalan akses. Kan aneh. Mmm mungkin mau buat kayak LIVIN by mandiri","Positif"
"Ternyata tidak sepenuhnya memudahkan proses boarding, tetap diminta KTP untuk pengecekan. Apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek KTP? Aplikasi tidak berguna...ðŸ¥±ðŸ¥± Tambahan tampilan juga bikin ribet kalo mau pilih kereta, beda dengan aplikasi sebelumnya, jadi menyesal upgrade ke Access kaiðŸ¥±ðŸ¥±","Negatif"
"aplikasi gajelas, udah bener kemaren, malah update, masuk kaga bisa, otp ga keluar keluar. bagus sih bagus tampilannya, tpi klo akun gbisa masuk buat apa?","Negatif"
"Menyebalkan, tampilan terbaru aplikasi jelek. Tiba2 log out, mau log in lagi susah, sudah dua kali instal ulang","Negatif"
"Setelah update tampilan lebih colourfull lebih lengkap bahkan jadwal commuterline..","Positif"
"Fitur menjadi lengkap namun sangat sulit untuk mengoprasikan. Fitur jadi tambah ribet gak efisien, masih enak apk sebelum update. Gak ada fitur filter nama kereta, tampilan jadi buruk banget, lemot banget, jadi gak fokus apk khusus KAI.","Konflik"
"Najis aplikasi lemot parah. OTP gk pernah kekirim lemot bangat. Jadi gk jelas ni aplikasi udah bagus yg dulu fiturnya simpel gk lemot, gk papalah tampilannya simpel tapi lancar dari pada tapilan bagus tapi lemot jadi nyusahin user.","Negatif"
"Tampilan baru. Tp kok tambah error. Log in ulang,Mau coba pesan tiket. Harus upgrade. Basic member. Sudah diikuti langkahnya. Malah gk bisa, muncul tulisan idnum has already exist. Padahal sdh benar mengisinya. Lah trus gmn ini","Negatif"
"Kenapa saya kasih 1 Bukanya lebih cepet tapi makin lola Ini saya pesan bukan waktu promo yaaa Apalagi pas promoo tulisan nya tidak ada jadwal ?????? Apalagi nanti pas war tiket mudik lebaran Toloooong perbaiki app ny","Negatif"
"Aplikasinya susah dibuka...masa mau pesan tiket aja sekarang jadi susah banget utk dibuka....klo orang lagi butuh cepat gk kepake banget deh ....soalnya saya mau order, tapi selalu gagal log in","Negatif"
"Mau masuk susah banget,picture udah oke... Jaringan kayak masuk ke aplikasi 2G,susah banget... Tolong diperbaiki,mau pesan tiket susahnya minta ampun... Terpaksa beli pakai Shopee,yang mencari tempat duduk terbatas.. ðŸ¤¦â€â™‚ï¸ðŸ¤¦â€â™‚ï¸ðŸ¤¦â€â™‚ï¸","Negatif"
"kenapa setelah update tidak bisa login untuk pesan tiket?","Negatif"
"Kereta lokal jadi GK muncul jadwalnya JD GK bisa pesan","Negatif"
"Saya ndak bisa login sama sekali dengan alasan sudah terdaftar, jangankan upgrade layanan basic dan premium, bikin akun saja kesulitan, ini gimana se aplikasinya.. Sangat mengganggu perjalanan saya, mau pesan tiket kesusahan gara2 ndak bisa login","Negatif"
"Setelah di update kok ngawur. Log in harus di ulangin 30 menit karna ngga bisa. Setelah log in menu2 di apps nya lemot ngga bisa di buka. Eh sekarang malah akun nya ke log out sendiri, harus log in lagi. Terus kode OTP nya ngga bisa. Tau deh gmana lagi.","Negatif"
"update baru malah hancur bos.. gak bisa login, aplikasi dihapus donload lagi masih tetep tdk bisa login juga","Negatif"
"Ini gimana seeeeeeeee dikit2 ganti dikit2 ganti capekkkkkk loooooo atur2 pasword teroooossss haduuhh bikin orang susah ajaaaaa bikin repot tau gak","Negatif"
"Aplikasi yg buruk. Baru jaja saya update, malah saya tidak bs log in Kembalikan aplikasi yg dahulu saja","Negatif"
"Kok dsini umur diatas 3 tahun sudh masuk kursi dewasa tpi nmr NIK ank kan masuknya KK bukan KTP tpi pilihan nya KTP/pasor klo NIk KK gamau masuk Sebelum apk ini bisa kok gtu yaahhh","Negatif"
